ID,POSTAL,X-COORDINATES,Y-COORDINATES
4882,419837,36642.8115,33402.2573
4883,419838,36575.4883,33464.7792
4884,419839,36642.8115,33402.2573
4885,419841,36642.8115,33402.2573
4886,419845,36678.3864,33422.1337
4887,419850,36666.9937,33507.925
4888,419857,36664.7325,33477.2996
4889,419858,36670.1323,33478.3933
4890,419859,36676.9556,33480.7021
4891,419876,36777.6734,33493.5547
4892,419884,36829.3542,33508.5348
4893,419891,36876.302,33518.7778
4894,419892,36876.3177,33518.3083
4895,419893,36876.3177,33518.3083
4896,419896,36937.5941,33486.2157
4897,419897,36944.892,33490.8619
4898,419898,36949.1845,33490.0893
4899,419899,36956.4476,33494.5068
4900,419900,36960.7925,33493.9846
4901,419901,36967.9262,33498.7685
4902,419904,36987.9964,33499.5135
4903,419905,37022.4933,33511.7072
4904,419965,36537.2793,33463.1784
4905,419966,36537.2793,33463.1784
4906,419967,36537.2793,33463.1784
4907,419968,36537.2793,33463.1784
4908,419969,36537.2793,33463.1784
4909,419977,36455.111,33382.77
4910,423423,37204.8492,32481.6359
4911,423467,37051.6271,32277.2966
4912,423468,35466.7273,32633.7853
4913,423472,35381.3041,32564.4282
4914,423480,35741.9634,32418.1707
4915,423484,37028.591,32990.8387
4916,423488,36829.6706,32924.5701
4917,423491,37085.6116,32967.5025
4918,423541,35506.1222,32930.026
4919,423563,35465.6305,32891.6306
4920,423564,35458.4228,32891.2324
4921,423565,35451.7457,32890.1479
4922,423566,35443.0342,32895.9725
4923,423567,35440.0407,32895.4803
4924,423570,35421.4524,32884.9227
4925,423596,35587.9962,32683.868
4926,423603,35643.1531,32638.8241
4927,423606,35627.4404,32626.7771
4928,423608,35617.2228,32619.0958
4929,423609,35612.2013,32615.2555
4930,423617,35661.2507,32610.4206
4931,423619,35663.8699,32606.0881
4932,423621,35668.5618,32600.7175
4933,423623,35640.7862,32578.713
4934,423637,35648.0719,32547.1056
4935,423639,35687.3115,32575.0465
4936,423641,35690.1626,32571.0767
4937,423656,35739.8881,32472.9264
4938,423679,35773.5974,32429.5572
4939,423683,35787.9763,32405.1077
4940,423684,35787.9763,32405.1077
4941,423685,35818.0996,32447.0618
4942,423686,35787.9763,32405.1077
4943,423687,35787.9763,32405.1077
4944,423691,35798.4135,32388.8851
4945,423693,35798.4136,32388.8852
4946,423714,35892.6807,32281.5844
4947,423718,35975.6384,32275.4633
4948,423720,36048.3613,32341.1187
4949,423721,36083.3522,32295.2906
4950,423722,35931.9165,32206.3004
4951,423723,36024.666,32260.4432
4952,423724,35985.8103,32222.6529
4953,423725,35955.4742,32184.5994
4954,423728,35972.7662,32161.9746
4955,423731,36012.8998,32087.9908
4956,423742,35896.2351,32256.0559
4957,423746,35968.5518,32245.9959
4958,423747,35972.4697,32240.3424
4959,423748,35986.5715,32254.3875
4960,423749,35993.9491,32252.5123
4961,423750,36003.5082,32238.3362
4962,423751,36003.3112,32230.7761
4963,423762,36437.9929,33317.1611
4964,423763,36411.5477,33310.7612
4965,423788,36385.2543,33189.3019
4966,423816,36605.6425,32873.3837
4967,423818,36606.3587,32873.491
4968,423820,36606.3587,32873.491
4969,423822,36606.3587,32873.491
4970,423824,36629.4237,32849.7719
4971,423833,36646.8896,32749.9012
4972,423836,36621.5575,32640.6374
4973,423838,36704.4865,32658.7963
4974,423840,36704.4865,32658.7963
4975,423842,36704.4865,32658.7963
4976,423847,36752.6363,32535.0253
4977,423858,36725.3578,32421.605
4978,423870,36819.8071,32339.8982
4979,423871,36825.6252,32327.6321
4980,423872,36831.5955,32308.7729
4981,423873,36843.1594,32311.0763
4982,423874,36848.578,32302.9575
4983,423875,36852.9882,32292.7824
4984,423876,36855.6362,32283.8476
4985,423877,36844.5167,32280.9566
4986,423910,36665.9048,32713.4892
4987,423911,36689.0264,32520.7969
4988,423912,36412.0846,33346.9486
4989,423936,36540.8818,32085.2369
4990,423937,36553.331,32044.3512
4991,423950,36394.9084,32315.3109
4992,423951,36398.1394,32357.7215
4993,423953,36290.8714,32395.7262
4994,423992,36028.9744,33073.2927
4995,423993,36027.8774,33079.1705
4996,423995,36025.5638,33091.5677
4997,423996,36024.4288,33097.6497
4998,423998,36022.0994,33110.1308
4999,423999,36020.9569,33116.2527
5000,424064,36233.7941,32273.8535
5001,424065,36215.7892,32297.6682
5002,424066,36226.568,32269.2941
5003,424067,36210.1525,32293.6755
5004,424068,36222.6181,32263.5337
5005,424069,36204.9298,32290.1664
5006,424070,36215.793,32262.2744
5007,424071,36199.4318,32284.5836
5008,424072,36211.4759,32258.0289
5009,424073,36195.4417,32281.3084
5010,424074,36204.9793,32255.3178
5011,424075,36188.676,32279.8233
5012,424076,36201.0281,32249.586
5013,424077,36183.5561,32276.0994
5014,424078,36194.4956,32247.8242
5015,424079,36177.9019,32270.6901
5016,424080,36189.9366,32243.547
5017,424143,36780.6969,32275.3519
5018,424145,36780.6969,32275.3519
5019,424147,36780.6969,32275.3519
5020,424149,36780.6969,32275.3519
5021,424151,36780.6969,32275.3519
5022,424152,36780.6969,32275.3519
5023,424153,36780.6969,32275.3519
5024,424160,36977.999,32269.8082
5025,424162,36955.9332,32228.7343
5026,424163,36987.7061,32153.229
5027,424164,36898.1357,32320.0974
5028,424165,36925.6021,32327.1162
5029,424166,36930.7286,32304.5001
5030,424167,36965.7895,32315.5535
5031,424171,37082.0631,32204.8633
5032,424210,37165.3323,32296.3659
5033,424212,37208.0994,32279.1685
5034,424213,37241.3131,32202.3082
5035,424214,37208.3509,32190.6305
5036,424215,36947.6203,32134.4916
5037,424216,37096.8417,32169.6647
5038,424217,37065.0325,32163.2451
5039,424218,37066.851,32241.0785
5040,424219,36130.2934,32070.1727
5041,424221,36121.3854,32063.9478
5042,424223,36113.9007,32059.0226
5043,424225,36105.6234,32053.3581
5044,424227,36098.0048,32048.1397
5045,424228,36205.3913,32043.4572
5046,424230,36143.3882,32041.325
5047,424231,36145.8559,32035.4973
5048,424232,36150.6775,32031.8582
5049,424239,36231.7497,32014.3547
5050,424244,36166.3025,31988.7355
5051,424247,36247.5391,31980.0218
5052,424248,36280.0878,31967.4828
5053,424249,36207.8952,31946.1929
5054,424253,36223.6189,31928.9419
5055,424254,36230.7116,31919.6742
5056,424255,36239.2131,31909.0666
5057,424256,36230.2329,31901.2231
5058,424257,36221.4603,31893.7641
5059,424258,36211.6192,31887.6033
5060,424259,36204.1206,31898.6714
5061,424260,36197.2495,31908.8713
5062,424261,36189.6806,31918.5362
5063,424262,36185.2043,31928.229
5064,424268,36230.9721,32014.587
5065,424277,35986.4903,32883.3857
5066,424279,35994.9219,32880.4392
5067,424281,36002.2228,32887.2147
5068,424283,36007.9478,32882.3997
5069,424285,36019.3324,32885.0484
5070,424286,35950.8599,32882.3429
5071,424287,36027.3979,32885.5559
5072,424289,36029.9804,32873.2852
5073,424291,36032.9487,32867.6936
5074,424292,35961.6695,32861.7345
5075,424294,36037.3629,32863.1648
5076,424295,36042.4817,32864.9718
5077,424296,36042.4817,32864.9718
5078,424298,36045.3465,32858.7118
5079,424301,36034.9369,32838.231
5080,424302,35961.0168,32841.6546
5081,424331,36039.0887,32653.4767
5082,424334,36055.3412,32631.2212
5083,424340,36074.2069,32577.0681
5084,424352,36015.0833,32635.3856
5085,424366,36098.6262,32747.4327
5086,424373,36115.6894,32698.6808
5087,424375,36130.6952,32725.406
5088,424376,36092.6336,32676.1541
5089,424377,36130.6952,32725.406
5090,424378,36092.734,32645.2206
5091,424379,36130.6952,32725.406
5092,424380,36130.6952,32725.406
5093,424382,36090.495,32616.6192
5094,424385,36114.7315,32634.5039
5095,424395,36184.8024,32628.8445
5096,424482,35110.2568,33017.3986
5097,424487,35166.118,33049.8132
5098,424501,35158.5651,32998.9598
5099,424505,35165.289,32983.8632
5100,424506,35165.289,32983.8632
5101,424597,35427.8159,32680.7939
5102,424636,35507.6368,32572.237
5103,424637,35512.748,32566.3777
5104,424640,35525.557,32550.4355
5105,424642,35533.1409,32539.6043
5106,424644,35544.8485,32526.0156
5107,424645,35548.4677,32520.6237
5108,424646,35552.7573,32514.6899
5109,424647,35555.9274,32510.2152
5110,424649,35562.4902,32499.0845
5111,424651,35565.8974,32494.1298
5112,424653,35569.4778,32489.1387
5113,424654,35573.0454,32484.2305
5114,424656,35576.3251,32479.0613
5115,424666,35595.7318,32379.9859
5116,424672,35607.4077,32365.6006
5117,424676,35609.4761,32359.9665
5118,424681,35656.034,32370.8662
5119,424685,35665.8521,32338.5625
5120,424704,35726.7965,32275.7516
5121,424712,35700.5965,32243.7294
5122,424717,35707.3393,32234.4653
5123,424718,35711.324,32230.916
5124,424721,35716.9165,32219.9687
5125,424758,35805.5555,32065.3797
5126,424772,35656.0232,32370.8508
5127,424774,35681.0204,32388.7953
5128,424775,35855.1915,32022.6255
5129,424784,36611.3588,32254.7186
5130,424785,36613.7131,32249.0749
5131,424788,36563.5513,32264.013
5132,424794,36663.3393,32193.0092
5133,424795,36585.9613,32173.8391
5134,424796,36653.5966,32171.5593
5135,424808,36689.5707,32110.2128
5136,424854,35693.7592,31945.2788
5137,424862,35661.8743,31941.4567
5138,424886,35548.2779,32074.6092
5139,424887,35530.869,32095.2703
5140,424906,35484.4496,32246.9018
5141,424907,35484.2344,32246.5893
5142,424960,35840.4268,32845.6234
5143,424965,35857.7456,32793.1942
5144,424966,35857.7456,32793.1942
5145,424967,35857.7456,32793.1942
5146,424968,35933.7752,32795.9056
5147,424969,35857.7456,32793.1942
5148,424979,35942.0797,32781.3604
5149,424980,35906.2779,32846.1672
5150,424981,35828.7131,32955.9922
5151,425003,36194.8112,32316.9406
5152,425004,36188.7196,32314.1083
5153,425006,36177.8945,32307.2447
5154,425008,36168.0303,32299.1054
5155,425009,36162.0855,32297.2033
5156,425010,36156.1356,32293.7336
5157,425015,36165.837,32337.2659
5158,425017,36155.0171,32330.2042
5159,425018,36149.9672,32326.996
5160,425019,36143.8262,32324.5324
5161,425020,36138.392,32321.2755
5162,425024,36155.9918,32364.5714
5163,425025,36150.3082,32360.7574
5164,425028,36134.6141,32350.5045
5165,425029,36128.9311,32346.7065
5166,425032,36100.3994,32336.19
5167,425034,36100.3994,32336.19
5168,425036,36100.3994,32336.19
5169,425038,36100.3994,32336.19
5170,425040,36073.697,32376.0043
5171,425042,36073.697,32376.0043
5172,425044,36073.697,32376.0043
5173,425046,36073.697,32376.0043
5174,425048,36053.1278,32400.272
5175,425050,36053.1278,32400.272
5176,425052,36053.1278,32400.272
5177,425059,36108.3034,32377.2943
5178,425060,36113.9612,32380.4836
5179,425061,36118.5529,32383.9208
5180,425062,36124.0924,32387.4909
5181,425120,36364.8418,32410.7216
5182,425142,36471.951,32438.9447
5183,425145,36501.4317,32448.1862
5184,425160,36621.663,32418.0921
5185,425163,36677.4097,32424.1116
5186,425171,36682.5578,32484.8711
5187,425192,36897.7821,32484.0433
5188,425194,36902.2415,32472.1807
5189,425195,36905.1351,32466.2332
5190,425197,36909.6984,32454.1376
5191,425199,36914.3579,32441.9903
5192,425201,36877.8465,32528.0674
5193,425204,36997.4661,32490.5396
5194,425206,37004.3013,32493.3895
5195,425225,37044.0768,32561.5054
5196,425226,37049.6639,32564.0782
5197,425228,37061.6685,32566.4182
5198,425231,37102.4631,32557.9682
5199,425236,37144.141,32485.2072
5200,425239,37152.4212,32527.0708
5201,425244,37144.3577,32575.7107
5202,425249,37243.3359,32535.9096
5203,425250,37243.3359,32535.9096
5204,425251,37238.0636,32586.1435
5205,425252,37260.5477,32547.1531
5206,425253,37224.2406,32583.2594
5207,425259,37263.6199,32603.2564
5208,425261,37272.1441,32519.2424
5209,425262,37303.3993,32514.0247
5210,425265,37083.0894,32576.212
5211,425279,36366.5901,32447.1965
5212,425283,36400.1263,32440.7714
5213,425286,36410.9567,32473.0499
5214,425303,36479.7706,32543.9409
5215,425307,36499.6846,32560.6491
5216,425312,36578.6132,32492.8376
5217,425313,36573.2456,32573.5761
5218,425314,36573.2456,32573.5761
5219,425316,36605.1305,32583.5831
5220,425317,36629.3286,32512.802
5221,425342,36786.4286,32550.1213
5222,425346,36841.0907,32553.5391
5223,425354,36857.1505,32567.1449
5224,425365,36921.7559,32573.1549
5225,425380,37014.221,32578.8013
5226,425387,36985.3933,32572.8968
5227,425399,37124.7211,32620.553
5228,425403,37209.3826,32640.3335
5229,425412,36937.8767,32531.8811
5230,425413,36991.272,32540.644
5231,425414,37022.2329,32547.0812
5232,425440,36476.2967,32618.7363
5233,425441,36476.3864,32618.4207
5234,425442,36479.1097,32594.8702
5235,425443,36479.1097,32594.8703
5236,425444,36479.1097,32594.8703
5237,425445,36495.7282,32609.9975
5238,425452,36495.7282,32609.9975
5239,425457,36390.2397,32660.6699
5240,425466,36414.1666,32677.9856
5241,425473,36449.7031,32689.1653
5242,425479,36478.0625,32678.9778
5243,425482,36506.9515,32631.6379
5244,425490,36509.1039,32625.6397
5245,425498,36511.4344,32619.4677
5246,425499,36513.8469,32613.5249
5247,425501,36516.1924,32607.9195
5248,425502,36518.7108,32602.1743
5249,425503,36521.3163,32596.0648
5250,425504,36541.574,32620.047
5251,425509,36564.8415,32619.1277
5252,425525,36723.71,32726.9895
5253,425527,36781.6266,32740.4432
5254,425537,36862.8341,32761.6104
5255,425552,36988.7387,32708.624
5256,425553,37002.716,32713.3452
5257,425554,36955.1478,32779.0456
5258,425562,37025.7409,32776.5713
5259,425563,37045.4388,32710.0688
5260,425565,36999.9634,32827.3365
5261,425566,37052.0174,32737.5655
5262,425569,37111.1986,32725.5989
5263,425571,37090.6272,32805.6846
5264,425576,37184.6384,32751.7716
5265,425577,37184.6384,32751.7716
5266,425578,37184.6384,32751.7716
5267,425597,36812.6253,32747.3523
5268,425600,36316.5397,32589.1697
5269,425602,37021.9373,32802.3741
5270,425603,36993.3519,32852.029
5271,425604,36280.3073,32690.0981
5272,425606,36280.3073,32690.0981
5273,425607,36280.3073,32690.0981
5274,425608,36280.3073,32690.0981
5275,425609,36280.3073,32690.0981
5276,425610,36280.3073,32690.0981
5277,425612,36332.7232,32699.2053
5278,425617,36298.268,32767.9248
5279,425618,36298.0867,32769.0094
5280,425619,36298.0867,32769.0094
5281,425620,36298.0867,32769.0094
5282,425621,36298.0867,32769.0094
5283,425622,36298.0867,32769.0094
5284,425641,36451.6336,32716.3394
5285,425646,36412.9455,32806.4598
5286,425649,36466.5846,32725.8022
5287,425651,36453.1982,32752.8075
5288,425653,36484.9205,32731.2057
5289,425666,36528.3632,32737.0816
5290,425670,36646.5391,32781.422
5291,425671,36519.2874,32811.8395
5292,425672,36672.8846,32769.0109
5293,425673,36539.9243,32815.9429
5294,425674,36672.8846,32769.0109
5295,425684,36672.8846,32769.0109
5296,425686,36674.0395,32829.4096
5297,425687,36701.8521,32773.2487
5298,425688,36680.5022,32830.4618
5299,425689,36686.4669,32831.4182
5300,425692,36698.7912,32850.3839
5301,425699,36743.6338,32855.2151
5302,425702,36762.1418,32803.6568
5303,425710,36793.8464,32798.8927
5304,425711,36757.8861,32858.9664
5305,425746,36965.0087,32834.5162
5306,425762,37008.1119,32909.222
5307,425766,37028.6654,32919.3242
5308,425767,37063.2339,32851.4527
5309,425769,37084.1752,32870.0351
5310,425770,37053.7133,32926.2806
5311,425774,37073.5983,32928.8734
5312,425777,37112.2532,32929.4383
5313,425780,36577.585,32736.0219
5314,425781,36382.9076,32709.1954
5315,425796,36237.9878,32787.8572
5316,425830,36386.9038,32855.0337
5317,425891,36666.6164,32855.2666
5318,425893,36655.0362,32919.8809
5319,425901,36666.6164,32855.2666
5320,425927,36779.1625,32877.0774
5321,425971,37040.5722,32960.071
5322,425972,37054.7541,32975.4416
5323,425991,36130.1954,33040.2912
5324,425993,36158.4993,33011.7591
5325,426014,36222.3681,33056.3062
5326,426018,36256.4334,33062.8916
5327,426019,36256.4334,33062.8916
5328,426025,36309.8148,33077.343
5329,426044,36333.5619,33146.7372
5330,426046,36355.5603,33139.4767
5331,426049,36409.5592,33109.9839
5332,426052,36365.7782,33156.3718
5333,426065,36512.7689,33188.4222
5334,426068,36555.0002,33193.9385
5335,426100,36722.8703,33229.323
5336,426102,36738.9202,33234.824
5337,426104,36749.3026,33237.8141
5338,426117,36829.2863,33242.7935
5339,426118,36821.7414,33261.4277
5340,426121,36851.8559,33259.3253
5341,426140,36955.9164,33277.0813
5342,426146,36994.8017,33218.8901
5343,426154,36400.4279,33151.643
5344,426155,36400.7036,33172.7171
5345,426175,36134.6662,33152.6421
5346,426188,36232.3338,33230.5611
5347,426194,36296.0871,33240.5724
5348,426204,36358.3769,33242.7142
5349,426207,36365.4395,33244.0242
5350,426209,36373.1954,33245.4726
5351,426211,36380.2447,33246.808
5352,426223,36492.4379,33223.669
5353,426224,36487.8926,33281.6668
5354,426225,36474.6596,33313.4534
5355,426231,36507.9101,33226.6222
5356,426232,36513.3604,33274.955
5357,426235,36542.8721,33234.5746
5358,426237,36561.1215,33228.5111
5359,426244,36583.4199,33299.8066
5360,426248,36659.3953,33271.8989
5361,426277,36777.5497,33379.9838
5362,426278,36782.6953,33410.4799
5363,426282,36821.1243,33367.1302
5364,426283,36821.8773,33295.9161
5365,426305,36895.1575,33401.275
5366,426313,36954.2186,33320.1283
5367,426315,36954.2186,33320.1283
5368,426323,36627.1612,33300.9594
5369,426327,36581.2691,33338.8111
5370,426341,36435.2078,32968.5837
5371,426411,35971.7454,33172.8842
5372,426446,35821.3091,33165.0119
5373,426450,35853.2303,33134.7168
5374,426487,35825.3907,33123.7365
5375,426536,35753.4746,33133.9618
5376,426608,35471.7477,33100.8756
5377,426641,35442.6107,33097.5535
5378,426657,35363.041,33022.0224
5379,426749,35828.3881,33108.5873
5380,426758,35879.1633,33080.7038
5381,426775,36002.1487,33148.8915
5382,426983,35821.9411,32564.3189
5383,426998,35843.238,32666.9713
5384,427000,35843.5674,32666.4067
5385,427006,35878.8108,32657.0947
5386,427007,35863.6731,32672.3923
5387,427008,35859.0589,32678.5363
5388,427009,35853.8607,32683.9528
5389,427010,35848.8813,32690.5823
5390,427014,35893.3773,32689.527
5391,427015,35888.8984,32695.6247
5392,427016,35885.2373,32701.0648
5393,427018,35878.4808,32711.8896
5394,427024,35908.0489,32709.9341
5395,427028,35926.0424,32727.404
5396,427029,35970.7407,32685.6292
5397,427030,35926.0424,32727.4038
5398,427034,35988.9822,32698.8569
5399,427037,36022.3411,32682.0705
5400,427039,35980.6019,32761.6764
5401,427046,36021.1461,32787.1264
5402,427048,36040.0035,32794.4017
5403,427049,36052.1559,32804.2047
5404,427051,36052.1559,32804.2047
5405,427059,36109.8399,32772.0498
5406,427060,36151.4085,32770.6143
5407,427063,36107.8047,32845.0192
5408,427071,36092.5885,32835.2727
5409,427185,35381.639,32940.6287
5410,427202,35481.1126,32949.7512
5411,427234,35536.8362,32965.5992
5412,427253,35644.6451,32956.2042
5413,427256,35684.9864,32951.2542
5414,427282,35801.1458,32989.1116
5415,427286,35823.3586,32986.0358
5416,427288,35823.3586,32986.0358
5417,427290,35843.3789,32975.8765
5418,427291,35843.3789,32975.8765
5419,427295,35855.543,32995.4404
5420,427298,35855.543,32995.4404
5421,427300,35881.3081,32986.5945
5422,427302,35889.3298,32987.8305
5423,427303,35880.391,32958.1895
5424,427305,35912.3478,32995.5087
5425,427317,35945.1406,33020.6258
5426,427324,35972.8218,33028.8344
5427,427326,35972.1707,32995.6423
5428,427332,36014.762,33009.1759
5429,427334,36012.4473,33030.3052
5430,427336,36042.1014,33023.7216
5431,427382,35275.7692,32960.5511
5432,427386,35280.3589,32952.3671
5433,427398,35353.8838,32904.7255
5434,427400,35359.285,32899.7203
5435,427408,35370.1445,32882.4511
5436,427410,35375.4731,32875.6303
5437,427411,35321.2463,32893.5597
5438,427427,35428.9822,32805.0339
5439,427433,35438.3172,32792.2929
5440,427483,35471.2816,32691.0125
5441,427502,35594.4618,32573.7419
5442,427504,35592.6472,32566.2719
5443,427505,35600.6786,32564.1356
5444,427507,35604.3102,32559.8323
5445,427509,35608.6666,32553.6755
5446,427511,35606.8583,32546.4377
5447,427513,35615.4661,32543.7468
5448,427515,35618.3189,32539.6616
5449,427517,35617.7049,32531.7826
5450,427519,35625.1987,32529.9789
5451,427521,35624.5667,32522.1663
5452,427522,35534.6076,32580.7034
5453,427525,35636.5249,32514.0598
5454,427526,35542.1426,32569.1374
5455,427528,35546.2241,32563.4454
5456,427530,35550.0794,32557.7543
5457,427532,35554.3664,32552.2122
5458,427534,35568.063,32537.2962
5459,427536,35572.4868,32531.1231
5460,427538,35576.8504,32524.9901
5461,427542,35585.9728,32523.6715
5462,427553,35648.2014,32440.4172
5463,427555,35652.6159,32436.4128
5464,427589,35752.1716,32378.5209
5465,427590,35755.883,32373.722
5466,427594,35712.0207,32350.0152
5467,427595,35716.2726,32344.4465
5468,427596,35719.9184,32339.1861
5469,427597,35722.9259,32332.7035
5470,427599,35732.0673,32322.5006
5471,427600,35741.834,32303.7762
5472,427603,35749.1201,32294.0449
5473,427623,35847.2545,32253.2094
5474,427627,35851.378,32231.5855
5475,427628,35861.2407,32229.764
5476,427646,35878.6036,32125.6118
5477,427650,35905.2005,32173.0995
5478,427651,35893.0709,32105.4941
5479,427652,35909.5505,32166.4677
5480,427654,35914.1337,32160.3692
5481,427656,35918.5098,32154.4623
5482,427675,35936.8182,32121.6557
5483,427677,35941.0957,32116.0541
5484,427678,35951.8942,32102.3754
5485,427682,35953.9374,32081.0209
5486,427687,36016.6334,32003.3934
5487,427688,36023.3398,32007.8207
5488,427689,36030.3809,32012.4691
5489,427690,36037.8408,32017.394
5490,427691,36045.4494,32022.417
5491,427692,36052.3843,32026.9952
5492,427693,36049.4164,32000.9541
5493,427694,36063.0054,31981.3354
5494,427701,36099.2671,31930.6947
5495,427705,36114.6375,31916.9376
5496,427710,36027.6707,31871.5919
5497,427711,36066.8771,31819.7358
5498,427744,35429.5775,32857.2962
5499,427748,35442.4322,32860.2908
5500,427758,35542.6378,32843.1111
5501,427766,35563.4623,32846.3511
5502,427767,35512.365,32872.1693
5503,427769,35510.308,32871.3586
5504,427773,35525.0172,32873.6581
5505,427775,35532.8383,32874.7662
5506,427776,35592.3643,32852.6398
5507,427777,35540.9076,32874.4586
5508,427778,35598.5744,32849.9989
5509,427781,35550.4316,32873.6408
5510,427782,35609.9304,32853.5564
5511,427786,35628.4736,32853.7175
5512,427787,35583.5907,32884.5111
5513,427788,35589.3218,32889.3955
5514,427790,35594.4368,32892.566
5515,427800,35617.1963,32894.5966
5516,427806,35697.5954,32908.861
5517,427864,35891.2075,32873.3315
5518,427866,35891.2075,32873.3315
5519,427875,35829.3246,32922.4691
5520,427876,35835.7215,32923.107
5521,427878,35906.156,32892.6222
5522,427884,35923.7066,32871.9554
5523,427888,35877.7322,32928.8965
5524,427889,35967.8803,32911.5196
5525,427890,35974.9244,32910.1958
5526,427891,35982.4517,32914.6036
5527,427892,35988.7789,32912.5352
5528,427893,35996.3121,32917.6653
5529,427894,36002.619,32914.6472
5530,427895,36010.1454,32918.8749
5531,427896,36016.4857,32916.8819
5532,427897,35906.7487,32936.9503
5533,427898,36024.0086,32921.8151
5534,427900,36030.3362,32919.0226
5535,427902,36039.6446,32921.0315
5536,427908,35973.0759,32960.7769
5537,427909,35973.0759,32960.7769
5538,427910,35973.0759,32960.7769
5539,427911,35973.0759,32960.7769
5540,427912,35973.0759,32960.7769
5541,427913,35973.0759,32960.7769
5542,427914,35973.0759,32960.7769
5543,427915,35996.4095,32964.0457
5544,427916,35996.4095,32964.0458
5545,427917,35996.4095,32964.0458
5546,427918,35996.4095,32964.0458
5547,427919,35996.4095,32964.0458
5548,427920,35996.4095,32964.0458
5549,427921,35996.4095,32964.0458
5550,427926,36008.7434,32983.2215
5551,427928,36046.5872,32958.4181
5552,427929,36046.5872,32958.4181
5553,427930,36046.5872,32958.4181
5554,427931,36046.5872,32958.4181
5555,427932,36046.5872,32958.4181
5556,427933,36046.5872,32958.4181
5557,427934,36046.5872,32958.4181
5558,427941,36210.7137,32957.8199
5559,427944,36267.7241,32940.2186
5560,427946,36291.3664,32929.0159
5561,427955,36189.9927,33001.96
5562,427957,36211.26,32996.7237
5563,427962,36256.0501,33018.691
5564,427966,36270.3359,33025.7802
5565,427970,36288.1877,33019.6114
5566,427972,36318.6457,33021.0074
5567,427982,36405.8628,32969.7253
5568,428006,36614.4236,33067.9759
5569,428007,36621.7669,33069.4803
5570,428008,36628.0497,33072.5001
5571,428023,36746.8906,33098.1736
5572,428094,35538.8767,32700.6461
5573,428096,35584.3495,32785.1423
5574,428099,35639.6887,32820.7164
5575,428100,35649.3621,32841.738
5576,428103,35749.345,32802.7614
5577,428104,35783.0574,32807.6436
5578,428105,35816.7588,32799.2313
5579,428106,35816.7588,32799.2313
5580,428109,35845.2726,32736.1953
5581,428111,35826.7227,32807.6153
5582,428121,35643.0564,32765.2574
5583,428122,35595.5814,32818.5338
5584,428124,35607.5555,32792.649
5585,428125,35620.6942,32815.8522
5586,428126,35669.069,32816.1297
5587,428127,35620.6425,32761.8829
5588,428128,35596.8279,32765.3593
5589,428129,35485.6722,32771.6481
5590,428228,36690.2502,33356.2346
5591,428233,36735.0787,33418.7978
5592,428234,36739.0966,33404.2202
5593,428268,37010.0241,32156.4072
5594,428354,36775.1431,32131.2335
5595,428356,36777.8381,32124.9945
5596,428358,36780.6486,32118.5311
5597,428359,36783.3581,32112.326
5598,428360,36786.0561,32106.0945
5599,428361,36788.8811,32099.6837
5600,428362,36791.5366,32093.5305
5601,428455,36390.8213,31981.4974
5602,428478,35754.3245,32102.1481
5603,428489,35605.1882,31993.9597
5604,428522,35628.1838,33164.8678
5605,428524,35608.2543,33152.4694
5606,428525,35570.2551,33125.6544
5607,428586,35820.0963,32843.2412
5608,428587,35821.3426,32841.015
5609,428588,35821.3426,32841.015
5610,428589,35821.3426,32841.015
5611,428590,35821.3426,32841.015
5612,428618,35815.3832,32696.9326
5613,428619,35817.5771,32695.8563
5614,428620,35817.5771,32695.8563
5615,428639,35915.1749,32573.0479
5616,428671,35844.2741,32525.1326
5617,428677,35867.5861,32428.6669
5618,428680,35900.1388,32455.3163
5619,428683,35912.5147,32473.8453
5620,428689,35910.6164,32432.4498
5621,428690,35910.6177,32432.1826
5622,428691,35910.6177,32432.1826
5623,428692,35910.6177,32432.1826
5624,428693,35663.9872,32926.5661
5625,428718,35798.7223,31623.1318
5626,428722,35631.2128,31891.0285
5627,428731,35734.8447,31754.1521
5628,428733,35737.3537,31742.3829
5629,428734,35742.0756,31737.5663
5630,428736,35747.4336,31726.6346
5631,428738,35751.7444,31715.1504
5632,428739,35753.7338,31709.9137
5633,428741,35689.9722,31815.715
5634,428743,35695.0676,31819.1986
5635,428747,35705.4033,31826.0353
5636,428752,35730.3676,31901.9965
5637,428758,35781.234,31790.394
5638,428759,35784.6183,31784.0656
5639,428760,35787.6322,31778.1779
5640,428762,35759.4607,31831.2344
5641,428769,35871.8859,31851.3708
5642,428854,36124.7748,31968.7264
5643,428857,36120.519,32024.4665
5644,428859,36127.8412,32014.7437
5645,428884,36134.9248,32114.9289
5646,428887,36104.1194,32150.3697
5647,428893,36120.6775,32159.1581
5648,428895,36125.7813,32162.2323
5649,428897,36130.8756,32165.8927
5650,428899,36135.0768,32170.8116
5651,428918,36208.8168,32213.6435
5652,428920,36214.9208,32217.419
5653,428924,36225.7078,32224.6187
5654,428926,36229.3045,32229.9319
5655,428928,36241.4785,32234.6133
5656,428933,36290.3907,32315.5579
5657,428934,36284.8379,32326.5238
5658,428935,36277.447,32335.2234
5659,428936,36271.8615,32346.5143
5660,428937,36264.0816,32355.7199
5661,428938,36258.3924,32366.5413
5662,428939,36264.5023,32379.1255
5663,428940,36273.9027,32384.34
5664,428944,36423.3181,32268.6276
