ID,POSTAL,X-COORDINATES,Y-COORDINATES
,541265,34895.4011,40469.8149
,541266,35064.8827,40490.9112
,541267,35182.9325,40545.4556
,541268,35047.7477,40679.9512
,541269,34929.9091,40629.7815
,541270,34781.4452,40855.0158
,541271,34825.934,40877.5641
,541272,34748.5377,40800.8143
,541273,34857.6476,40669.5701
,541275,34803.466,40540.7969
,541277,34806.6573,40425.0693
,541279,34649.0924,40857.5207
,541280,34561.493,40900.3103
,541281,34481.6455,40892.6329
,541282,34520.1809,40803.9015
,541290,35056.5816,41996.9083
,541291,35191.7061,41945.767
,541292,35316.912,41983.6247
,541293,34960.4363,42047.0959
,541294,34967.6359,41998.5793
,541295,35340.2634,42239.4414
,541296,35346.2995,42102.6872
,541297,35498.361,41859.4967
,541298,35619.9006,41896.1157
,541299,35713.7515,42014.9
,541301,34500.2114,41216.6021
,541302,34442.6841,41055.3073
,541303,34423.3677,40997.9421
,541304,34187.9768,41091.6181
,541305,34103.9333,41148.0067
,541306,34202.0303,41344.5938
,541307,34090.0792,41258.1096
,541308,33853.8797,41313.0978
,541309,33878.0374,41513.1461
,541310,33754.2442,41424.8215
,541311,33646.8906,41431.3837
,541312,33768.7834,41516.4251
,541313,34031.9006,41500.0415
,541314,34212.9492,41431.2623
,541315,34198.6692,41539.4498
,541316,34238.0107,41611.1945
,541317,34080.6672,41758.8844
,541318,34277.0728,41736.9868
,541319,34324.4027,41390.732
,541320,34419.5044,41361.6307
,541321,34534.2715,41325.5943
,541322,34565.3862,41492.942
,541323,34641.7065,41624.4042
,541324,34536.804,41708.054
,541325,34409.7432,41728.8925
,541326,34085.3324,41868.1084
,541327,34153.5746,41905.9422
,541329,34276.9285,42009.5216
,541330,34292.911,42057.5349
,541331,34359.9612,41982.6247
,541332,34434.4005,41913.1729
,541333,34404.5239,41842.7015
,541334,34243.9807,42252.0521
,541335,34204.8714,42248.9436
,541336,34232.7759,42158.9145
,542116,35682.9261,40446.7908
,542117,35701.7225,40615.6389
,542119,35750.7617,40701.3579
,542120,35909.813,40860.1564
,542121,35958.8335,40921.487
,542122,36147.9805,41011.2882
,542123,35712.2124,40902.1251
,542124,35772.2822,41136.2202
,542157,36336.9993,41062.8404
,542158,36163.7515,41149.3396
,542162,36319.5886,41364.5564
,542163,36383.4342,41235.8294
,542164,36232.4922,41290.899
,542178,36537.4382,41164.1147
,542180,36472.4238,41318.9501
,542183,36347.7582,41469.2242
,542184,36224.8557,41599.4028
,542185,36190.9569,41644.1298
,542186,36045.0916,41634.3973
,542187,36086.2659,41803.4793
,542188,36028.2717,41826.8625
,542189,35824.7594,41965.628
,542190,35685.1724,41784.3078
,542191,35855.1075,41836.8748
,542192,35760.6021,41791.3686
,542200,34612.3434,41000.2408
,542201,34744.5586,41138.2127
,542202,34613.1543,41117.6849
,542203,34838.9458,40981.8602
,542204,34802.9845,41008.0261
,542205,35058.4933,40833.8171
,542206,35079.3655,41041.4634
,542207,35183.7635,40805.8337
,542208,35288.3612,40721.8285
,542209,35288.0993,40640.5978
,542210,35394.2754,40719.0963
,542211,35280.2387,40781.5204
,542212,35482.1225,40902.9323
,542213,35507.6785,40831.5337
,542215,34692.3094,41325.7828
,542223,35161.2816,41133.1942
,542224,35183.8437,41127.0134
,542225,35304.1352,41086.5242
,542226,35343.1499,41071.7321
,542227,35499.5985,41016.2474
,542228,35573.6796,41099.4114
,542250,35397.385,41573.1461
,542257,35084.7224,41612.0068
,542258,35131.9276,41645.7244
,542259,35143.2096,41752.8081
,542260,34894.9631,41727.3844
,542261,34786.9544,41711.6389
,542262,34916.685,41888.6827
,542264,35036.1197,40361.2303
,542265,34946.9718,40455.3124
,542266,35112.0026,40504.2123
,542267,35135.1466,40572.8397
,542268,35003.7771,40711.6713
,542269,34969.2448,40617.1927
,542271,34807.6394,40822.2276
,542272,34746.2883,40745.3649
,542273,34864.5519,40721.4174
,542275,34811.1764,40588.1983
,542277,34809.9195,40477.3677
,542279,34640.2282,40817.8167
,542280,34540.706,40900.3454
,542281,34514.8646,40852.3877
,542282,34529.6764,40756.3525
,542290,35089.4548,42102.3862
,542291,35253.5562,41968.8386
,542292,35281.9184,41921.8094
,542293,34974.9955,42098.3905
,542295,35428.8136,42207.2682
,542296,35341.448,42169.4275
,542297,35528.1439,41848.5619
,542298,35667.1487,41935.3244
,542299,35552.829,42079.8339
,542301,34430.1291,41248.0857
,542302,34386.3756,41088.3486
,542303,34291.0793,41039.8618
,542304,34220.5899,41175.4549
,542305,34151.9397,41235.7286
,542306,34153.6856,41288.5078
,542307,34023.4016,41274.3725
,542308,33925.1578,41317.085
,542309,33848.5489,41481.3972
,542310,33716.1732,41424.7424
,542311,33676.351,41463.1528
,542312,33806.8611,41516.4787
,542313,34086.7098,41473.8346
,542314,34179.5552,41440.8144
,542315,34121.2883,41565.5827
,542316,34176.6629,41639.796
,542317,34145.444,41751.8014
,542318,34187.2432,41748.065
,542319,34359.805,41479.2286
,542320,34397.9446,41463.0932
,542321,34560.1029,41386.8375
,542322,34519.7445,41473.1522
,542323,34591.7586,41556.4466
,542324,34567.5641,41601.3061
,542325,34383.0653,41646.3372
,542326,34086.9531,41912.0731
,542327,34155.7915,41949.134
,542329,34248.5509,41961.9509
,542330,34334.6547,42049.8483
,542331,34321.8474,41951.9594
,542332,34469.9487,41889.5442
,542333,34466.5162,41831.0513
,542334,34304.4552,42260.3843
,542335,34139.855,42273.1347
,542336,34205.5062,42158.3186
,543116,35738.2163,40457.3174
,543117,35779.2967,40589.7349
,543119,35782.9831,40767.884
,543120,35866.4993,40800.916
,543121,36019.5886,40915.0141
,543122,36104.5042,41049.2809
,543123,35668.0777,40927.6375
,543124,35723.568,41114.2771
,543157,36280.9294,41076.9301
,543158,36216.0184,41124.4485
,543162,36365.0326,41328.054
,543163,36343.6586,41287.0742
,543164,36295.0633,41306.3075
,543178,36607.1507,41184.6627
,543180,36495.856,41268.5635
,543183,36379.2217,41429.6588
,543184,36298.808,41607.8173
,543185,36143.5061,41675.7109
,543186,35985.0362,41641.4013
,543188,35955.8943,41902.1542
,543189,35798.8606,41922.0825
,543192,35748.8997,41837.4761
,543201,34698.2705,41073.1954
,543202,34638.1115,41051.8693
,543203,34895.884,40972.2315
,543204,34844.4339,41055.6247
,543205,35031.714,40892.4832
,543206,35147.842,40972.9339
,543207,35223.5847,40767.7713
,543209,35328.817,40660.6128
,543210,35369.8431,40688.017
,543211,35341.906,40787.9046
,543212,35534.3757,40881.706
,543223,35171.0728,41182.406
,543224,35212.47,41169.1261
,543225,35291.494,41142.6959
,543226,35422.7707,41131.936
,543227,35546.8668,40971.1758
,543228,35491.3722,41073.9433
,543250,35407.1237,41622.5846
,543257,35018.8323,41633.0286
,543258,35150.6929,41700.2382
,543259,35207.2437,41699.4312
,543260,34913.6883,41781.7488
,543261,34852.2339,41692.1348
,543262,34876.0407,41830.1089
,543264,34993.9784,40379.9969
,543265,34972.0693,40449.9428
,543266,35127.2305,40519.7267
,543268,34970.9433,40746.1136
,543269,35017.265,40607.3347
,543271,34799.2384,40773.2414
,543272,34733.1482,40691.5128
,543273,34808.921,40728.3876
,543275,34748.6105,40577.1591
,543277,34709.4309,40477.4017
,543279,34596.7537,40852.506
,543282,34591.5106,40782.4939
,543290,35146.4056,42100.7681
,543291,35264.4741,42024.6647
,543293,34943.8532,42110.1917
,543295,35419.4484,42131.9644
,543296,35392.6887,42133.2034
,543298,35530.1666,42018.0584
,543299,35618.6162,42026.8057
,543301,34428.3781,41160.8823
,543302,34324.9512,41112.383
,543303,34332.4303,41059.1217
,543305,34071.0884,41230.3363
,543306,34098.0696,41312.3064
,543307,33987.5562,41313.8172
,543308,33956.7613,41239.2978
,543309,33836.18,41446.1543
,543311,33688.7168,41498.4585
,543313,34084.8663,41528.0747
,543314,34192.6371,41487.0062
,543315,34090.8667,41583.9278
,543316,34126.6037,41674.3216
,543317,34110.1909,41707.3122
,543318,34196.6295,41693.3359
,543319,34378.472,41423.0331
,543320,34452.9444,41463.3953
,543321,34487.8893,41389.5062
,543322,34540.7403,41534.162
,543323,34575.3523,41646.8778
,543324,34505.6019,41606.0462
,543325,34458.2392,41681.858
,543326,34092.5967,41956.8954
,543327,34165.5427,41998.481
,543331,34282.7047,41941.5059
,543332,34526.122,41877.8521
,543333,34505.2966,41813.0021
,543334,34274.9346,42145.4409
,543335,34102.5976,42258.976
,543336,34150.2108,42180.9884
,544119,35822.5212,40805.723
,544121,36023.2914,40859.8312
,544122,36057.6818,41003.6794
,544123,35664.7369,40975.8971
,544157,36298.7326,41113.2116
,544158,36226.7092,41149.9984
,544178,36613.646,41218.7303
,544180,36577.9526,41253.8589
,544183,36393.7652,41485.1666
,544185,36127.5716,41752.3725
,544186,36026.3999,41703.9726
,544188,35866.858,41872.4488
,544200,34642.63,41021.929
,544201,34708.3768,41024.8516
,544203,34922.8012,41016.7326
,544204,34901.741,41065.0873
,544206,35115.8631,40989.4552
,544207,35192.8987,40732.3396
,544211,35405.9094,40829.5719
,544223,35138.8828,41261.5086
,544224,35252.5386,41164.3041
,544227,35578.3009,40989.1582
,544250,35401.0308,41684.1388
,544258,35097.7231,41712.2692
,544260,34960.4756,41815.0088
,544261,34841.2711,41730.7823
,544262,34861.1647,41793.6224
,544264,34969.3534,40389.8425
,544265,35023.6253,40435.4516
,544268,34959.25,40780.6395
,544269,35064.7853,40599.6121
,544272,34704.5952,40653.6599
,544273,34802.3989,40676.8814
,544275,34721.1864,40540.2051
,544277,34742.9918,40421.7247
,544291,35253.5178,42077.0353
,544293,34901.1282,42070.2923
,544298,35524.2714,41967.9365
,544301,34452.7851,41148.3918
,544302,34276.6555,41126.1035
,544305,34007.4159,41217.8435
,544307,33917.2034,41357.7709
,544309,33806.6898,41414.4054
,544311,33718.348,41530.0356
,544313,34036.7095,41562.5274
,544314,34224.8098,41482.4714
,544317,34077.5779,41707.9956
,544318,34253.3304,41671.9883
,544320,34509.9972,41430.0249
,544324,34457.792,41639.251
,544326,34096.1217,42002.6073
,544333,34557.6144,41791.9084
,544336,34111.5611,42183.7842
,545118,35280.5441,40220.2028
,545122,36072.051,41098.9002
,545123,35724.0076,40954.2487
,545203,34951.0691,41098.0873
,547207,35156.9849,40695.5223
,548264,34920.557,40402.4591
,548265,35048.6899,40430.1024
,550101,32122.3612,39227.7779
,550102,32210.579,39206.4331
,550103,32111.5684,39187.6623
,550104,32203.1448,39178.777
,550105,32107.3464,39140.5494
,550106,32173.782,39140.2366
,550107,32107.2251,39102.1738
,550108,32224.5863,39102.1957
,550109,32139.1539,39050.3589
,550110,32239.0376,39045.2261
,550111,32147.1886,39008.1326
,550112,32259.2776,39024.9589
,550113,32136.28,38976.9494
,550114,32248.1789,38985.9011
,550115,32145.329,38907.5581
,550116,32258.7627,38946.4574
,550117,32178.1811,38888.8379
,550118,32183.4402,38846.239
,550119,32248.2081,38834.7642
,550120,32201.9017,38811.9674
,550121,32225.1774,38774.3229
,550122,32233.4515,38747.2877
,550123,32370.8344,38776.8786
,550124,32240.1732,38691.555
,550125,32349.4684,38729.764
,550126,32290.8532,38677.3272
,550127,32286.0113,38629.7811
,550135,32617.8875,38809.7847
,550136,32637.2869,38903.2796
,550137,32639.9479,38868.2666
,550138,32699.7192,38917.1469
,550139,32684.5383,38978.7071
,550140,32639.3631,38940.0979
,550141,32585.5836,38957.7492
,550142,32486.7919,38824.5072
,550143,32407.7613,38821.3584
,550144,32420.6597,38867.8692
,550145,32347.0197,38870.5973
,550146,32409.2163,38910.6864
,550147,32394.2561,38949.3826
,550148,32490.9695,38925.6182
,550151,32569.9572,39037.0325
,550152,32373.1055,39041.0151
,550153,32339.529,39107.7713
,550154,32428.9194,39127.5482
,550201,32482.3666,37009.8142
,550202,32499.314,37078.7226
,550203,32448.2437,37130.4845
,550204,32449.2729,37171.3061
,550205,32465.8075,37209.6098
,550206,32459.7483,37285.9487
,550207,32451.6301,37326.2508
,550208,32495.9548,37356.269
,550209,32556.543,37393.6333
,550210,32487.3041,37446.8044
,550211,32435.6128,37600.1828
,550212,32421.7732,37653.703
,550213,32426.4676,37694.8129
,550214,32486.7192,37711.5746
,550215,32463.3636,37771.4018
,550216,32444.1486,37736.0513
,550217,32333.8499,37742.8327
,550218,32320.178,37787.4796
,550219,32325.0529,37825.968
,550220,32330.0671,37868.2755
,550221,32283.7486,37913.0159
,550222,32218.4356,37833.7839
,550223,32150.1416,37737.8026
,550224,32174.7315,37698.4644
,550225,32094.8787,37646.389
,550226,32177.4623,37656.0371
,550227,32207.6167,37617.2178
,550228,32111.1396,37605.3886
,550229,32113.0599,37563.1468
,550230,32035.5887,37559.5474
,550231,31900.5712,37456.5087
,550232,31941.1085,37426.5921
,550233,31986.2196,37469.3574
,550234,32030.4001,37432.3955
,550235,32074.9567,37466.8096
,550236,32062.3964,37370.5326
,550237,32097.2018,37323.1977
,550238,31972.5083,37294.2173
,550239,31936.6377,37254.5338
,550240,32016.8481,37259.6924
,550241,32108.5771,37220.3414
,550242,32050.0666,37199.7883
,550243,31952.6202,37222.5709
,550244,31943.0781,37177.6104
,550245,31990.6902,37171.584
,550246,32044.4832,37114.2902
,550253,32176.9909,37348.3453
,550254,32217.2998,37350.8618
,550255,32179.2511,37461.4207
,550256,32243.2369,37465.8613
,550257,32308.1097,37468.5122
,550258,32383.6662,37473.2958
,550261,32363.1675,37349.8028
,550262,32309.65,37258.9418
,550263,32298.0832,37328.8671
,550301,31839.9297,37220.5253
,550302,31761.6635,37253.3347
,550303,31753.4267,37287.9838
,550304,31834.3869,37323.3564
,550305,31744.1083,37327.1874
,550306,31735.6412,37362.8074
,550307,31756.6844,37413.8335
,550308,31633.4033,37363.3681
,550309,31549.6041,37322.49
,550310,31605.5364,37302.3029
,550311,31673.4013,37317.7621
,550312,31614.4176,37265.2633
,550313,31553.5315,37259.8653
,550314,31583.4746,37224.7913
,550315,31633.823,37226.1588
,550316,31689.5749,37234.6604
,550317,31661.789,37190.2514
,550318,31766.6974,37215.7671
,550319,31864.533,37180.819
,550321,31834.003,37034.9566
,550322,31933.3723,37095.7524
,550323,32016.3989,37030.9018
,550324,31953.6307,37040.0111
,550325,31935.6643,37005.3595
,550326,31970.6073,36940.6068
,550327,31916.9606,36967.9493
,550328,31898.8969,36933.327
,550329,31866.7547,36860.3665
,550330,32033.5922,36894.7175
,550331,32105.8463,36862.8255
,550332,32102.8316,37014.1643
,550333,32131.2177,36956.6949
,550334,32174.8733,36928.3653
,550335,32201.0676,36840.0125
,550401,32438.3407,36488.8052
,550402,32405.4914,36532.179
,550403,32359.7947,36512.8312
,550404,32357.4746,36580.9729
,550405,32395.1225,36648.4693
,550406,32430.4818,36642.0688
,550407,32412.5621,36590.5495
,550408,32466.5196,36597.3156
,550409,32574.0756,36696.8674
,550410,32509.9099,36656.104
,550411,32521.4723,36731.1092
,550412,32446.525,36732.707
,550413,32511.0358,36807.4859
,550414,32572.5688,36769.9947
,550415,32582.9844,36879.1967
,550416,32618.479,36924.4322
,550417,32644.8788,36894.6636
,550418,32669.8049,36866.3326
,550419,32734.3525,36813.4508
,550420,32651.7029,36807.6097
,550421,32663.6778,36774.0374
,550422,32750.0597,36774.5533
,550423,32704.2058,36734.815
,550424,32704.4326,36696.8456
,550425,32817.3088,36694.5305
,550426,32752.4277,36657.8873
,550427,32660.7685,36657.1202
,550500,32721.4529,39613.6608
,550501,32761.6658,39575.8333
,550502,32801.6559,39609.4216
,550503,32809.5462,39555.6616
,550504,32770.9015,39506.8379
,550505,32783.4883,39471.9732
,550506,32787.7226,39424.6123
,550507,32668.3693,39329.6193
,550508,32723.3525,39317.5072
,550509,32777.9755,39322.7584
,550510,32725.6608,39178.9347
,550511,32709.0106,39245.8338
,550512,32666.083,39280.4247
,550514,32570.8873,39211.6176
,550515,32492.6325,39230.1036
,550516,32450.2185,39250.126
,550517,32536.9779,39259.4702
,550518,32538.9225,39294.9285
,550519,32593.0413,39333.4857
,550520,32496.6777,39338.2672
,550521,32443.065,39484.2584
,550522,32460.3825,39404.5315
,550523,32402.2619,39446.2947
,550524,32400.1191,39411.1995
,550525,32386.7907,39350.1758
,550526,32392.1994,39309.9173
,550527,32407.4789,39260.245
,550528,32324.7856,39270.0433
,550529,32316.7841,39422.8354
,550530,32356.2817,39488.5915
,550531,32652.5706,39646.0963
,550532,32541.4478,39651.5638
,550533,32593.7151,39614.822
,550534,32591.766,39579.6507
,550535,32515.2099,39511.2744
,550536,32648.72,39504.3686
,550537,32418.0506,39540.0747
,550538,32440.2998,39656.6234
,550539,32325.7518,39661.8544
,550540,32368.4925,39623.9889
,550541,32366.7438,39588.7313
,550542,32292.4861,39565.5702
,550543,32222.7745,39598.9883
,550544,32185.8203,39600.7783
,550545,32201.7972,39668.8421
,550546,32107.8192,39616.2165
,550547,32153.9478,39528.0791
,550548,32157.4135,39462.4603
,550549,32203.848,39409.0911
,550550,32149.4997,39412.8358
,550551,32176.5431,39373.6957
,550552,32225.2212,39370.2348
,550553,32219.457,39302.3627
,550554,32125.7811,39332.0508
,551223,32209.5523,37769.1893
,551232,31920.0721,37372.0922
,551234,31989.8153,37376.6531
,551236,32027.776,37330.3792
,551506,32730.9129,39447.6077
,551535,32587.1308,39507.4332
,552506,32727.8988,39386.7169
,560101,28684.3447,39142.0805
,560102,28677.94,39185.0398
,560103,28666.198,39225.5639
,560104,28610.4222,39315.177
,560105,28476.5937,39368.9465
,560106,28463.79,39326.9745
,560107,28452.1436,39266.1912
,560108,28543.4587,39220.0099
,560109,28486.2376,39123.8301
,560110,28456.356,39163.9502
,560111,28442.8787,39207.3088
,560112,28272.4311,39254.5419
,560113,28294.5918,39310.5508
,560114,28322.9832,39398.397
,560115,28342.9397,39439.9819
,560116,28349.5291,39483.1776
,560117,28255.0593,39524.1712
,560118,28240.0633,39477.603
,560119,29266.4933,39064.8858
,560120,29254.9017,39118.3989
,560121,29134.7224,39080.8973
,560122,29123.4124,39134.0126
,560123,29261.3061,39169.6092
,560124,29274.2121,39211.768
,560125,29274.0508,39278.6746
,560126,29149.1131,39295.5951
,560127,29143.4538,39248.415
,560128,29138.2979,39205.1589
,560129,28972.7085,39101.5452
,560130,28952.6532,39157.1563
,560131,28943.915,39225.4305
,560132,28942.049,39273.2068
,560133,29037.8241,39239.1777
,560134,28960.3195,39342.7827
,560150,28968.1333,39865.8165
,560151,28873.5643,39855.2305
,560152,28761.3103,39852.6397
,560153,28973.0757,39816.3082
,560154,28880.0908,39806.2268
,560155,28751.0694,39763.0312
,560156,28737.7137,39720.7868
,560157,28676.2385,39699.8245
,560158,28632.0018,39641.7688
,560159,28727.7713,39643.7975
,560163,28539.787,39505.8947
,560170,28346.4333,39555.5343
,560171,28263.0941,39636.4965
,560172,28349.921,39632.2185
,560173,28325.7493,39700.6991
,560174,28478.5794,39676.8076
,560175,28423.423,39745.9366
,560176,28315.9033,39759.8223
,560177,28534.6787,39758.7219
,560178,28413.9467,39797.9678
,560179,28322.681,39876.5844
,560180,28561.1637,39851.4714
,560181,28425.5261,39864.3017
,560182,28350.986,39924.674
,560201,29251.5727,38985.9556
,560202,29246.0643,38942.5987
,560203,29212.5983,38849.5639
,560204,29179.9151,38822.0757
,560205,29142.2443,38774.8915
,560206,29117.5708,38740.6356
,560207,29060.4856,38651.053
,560208,29045.7151,38609.4831
,560209,29109.0895,38999.3532
,560210,29103.5879,38953.936
,560211,28929.0379,39024.3612
,560212,28923.6336,38980.8642
,560213,28883.2765,38866.5161
,560214,28869.0883,38824.8014
,560215,28945.1255,38726.7811
,560216,28911.0522,38692.6168
,560217,28945.2828,38618.4347
,560218,28937.4799,38573.45
,560219,28816.3493,38668.8641
,560220,28801.3081,38625.3369
,560221,28685.9482,38712.8065
,560222,28672.4966,38672.8659
,560223,28534.6432,38676.1729
,560224,28548.1847,38729.1686
,560225,28537.68,38825.2326
,560226,28566.0522,38861.933
,560229,28545.5462,39010.8359
,560230,28520.2469,38974.9828
,560231,28468.1501,38954.0421
,560232,28431.5155,38930.272
,560233,28380.833,38842.1638
,560234,28369.6328,38801.6522
,560235,28362.6315,38756.1917
,560244,28145.5075,38812.3608
,560245,28159.0034,38857.4022
,560246,28043.2072,38848.4584
,560247,28058.0272,38890.8379
,560248,27946.3715,38898.9517
,560249,28073.5634,38954.4751
,560253,28149.1778,39053.5048
,560254,28152.3691,39135.6505
,560255,28145.9693,39185.5673
,560256,28294.8144,39181.1782
,560257,28274.2006,39131.9655
,560258,28356.8705,39103.5904
,560259,27804.0441,38956.3027
,560301,29408.0932,38823.9706
,560302,29373.4744,38791.367
,560303,29328.3315,38742.6444
,560304,29299.4196,38702.5303
,560305,29412.8372,38680.2128
,560306,29383.5318,38640.5086
,560311,29719.5259,38741.5996
,560312,29720.4891,38693.0166
,560313,29871.318,38742.7054
,560314,29865.998,38695.9703
,560317,29523.8561,38629.3702
,560318,29594.7068,38622.2519
,560319,29564.9495,38571.1051
,560320,29676.9073,38625.7965
,560321,29712.2351,38575.9068
,560322,29605.5792,38931.6609
,560323,29601.2739,38882.1775
,560324,29509.1374,38928.9329
,560325,29510.0469,38880.9376
,560326,29623.0155,38789.1023
,560327,29521.1812,38787.2778
,560328,29619.0525,38739.1886
,560329,29508.6029,38737.1036
,560330,29971.1495,38276.3163
,560331,29941.7456,38240.8816
,560332,30074.0655,38192.1081
,560333,30045.4834,38155.8668
,560334,29965.5401,38418.5615
,560335,29933.3006,38362.3548
,560336,30055.0287,38404.8031
,560337,30036.2871,38360.7621
,560338,29736.1849,38430.1374
,560339,29756.959,38502.0987
,560340,29796.7962,38499.5252
,560343,29761.9705,38933.4487
,560344,29774.6271,38889.4735
,560345,29817.683,38835.2892
,560346,29818.8607,38792.0372
,560347,29698.0052,38818.8745
,560348,29606.7849,38692.6333
,560350,29861.3674,38417.99
,560351,29890.6803,38485.5017
,560352,29952.6015,38496.6787
,560353,30035.8728,38457.2411
,560354,30082.2055,38436.171
,560401,30456.0196,38119.9445
,560402,30446.3213,38170.7448
,560403,30373.0877,38147.7376
,560404,30382.4496,38192.9248
,560405,30279.9415,38182.0275
,560406,30288.2347,38229.0675
,560407,30440.45,38218.9991
,560408,30367.0097,38238.5771
,560411,30443.2698,38382.8484
,560412,30444.9365,38433.6968
,560413,30265.4678,38397.2818
,560414,30292.0088,38439.1736
,560415,30263.2282,38499.846
,560416,30424.4245,38509.616
,560417,30434.8192,38555.8169
,560418,30306.4241,38554.3209
,560419,30318.4925,38598.6265
,560420,30202.7333,38560.2
,560421,30186.6311,38602.7752
,560422,30064.9889,38892.0008
,560423,30036.6549,38972.9901
,560424,29946.4514,38959.0874
,560425,30050.8424,39019.5702
,560426,30224.7808,39055.7171
,560427,30362.868,39037.0744
,560428,30347.4754,38995.8525
,560429,30237.2091,39012.4813
,560430,30163.7457,39001.8013
,560431,30187.9563,38916.3639
,560432,30257.1121,38926.2896
,560433,30340.9673,38900.4276
,560434,30240.9446,38880.018
,560435,30325.4443,38859.2496
,560436,30306.1641,38819.211
,560437,30217.8438,38803.5849
,560438,30291.1993,38778.2132
,560439,30245.5403,38703.1503
,560440,30336.2603,38718.1804
,560441,30320.3263,38676.425
,560442,30438.7244,38632.5268
,560443,30453.9453,38675.7196
,560444,30477.2954,38737.2619
,560445,30492.7973,38779.2354
,560446,30452.6283,38865.5832
,560447,30520.513,38834.4091
,560448,30568.3074,38830.3058
,560449,30528.8273,38874.437
,560450,30464.9804,38945.5417
,560451,30471.6222,38979.7182
,560452,30546.5191,38991.2596
,560453,30522.2826,38956.3784
,560456,30820.0319,38799.2168
,560457,30851.5764,38637.4348
,560458,30927.7953,38733.6948
,560459,30900.0114,38783.6182
,560460,30871.6481,38708.4084
,560461,30681.0401,38839.8011
,560462,30750.2322,38776.5334
,560463,30689.7281,38775.6868
,560464,30626.7072,38751.4507
,560465,30657.8247,38693.0987
,560466,30642.3149,38650.9214
,560467,30613.6021,38603.5354
,560468,30556.1478,38546.6639
,560469,30594.5007,38507.2496
,560470,30601.2305,38459.2498
,560471,30602.4007,38390.6719
,560472,30759.949,38355.0595
,560473,30618.3248,38345.0934
,560474,30748.4568,38312.3687
,560475,30581.5912,38301.8769
,560476,30733.4601,38271.505
,560501,29729.6209,39774.9361
,560502,29849.125,39746.1742
,560503,29738.6988,39717.0801
,560504,29740.262,39646.7836
,560505,29879.6521,39649.9441
,560506,29738.0459,39599.7367
,560507,29873.9628,39603.1632
,560508,29748.3767,39532.2488
,560509,29871.9957,39555.5569
,560510,29753.3009,39489.2179
,560511,29873.5896,39507.6653
,560512,29762.475,39402.2857
,560513,29878.1229,39415.8018
,560520,29982.6622,39489.7149
,560521,30029.0812,39507.9749
,560522,30073.3788,39457.7056
,560523,30175.4332,39438.4682
,560524,30194.7687,39486.2963
,560529,30463.5607,39372.3078
,560530,30443.2873,39415.3053
,560531,30344.126,39481.3667
,560532,30367.7108,39534.2918
,560533,30191.2684,39574.8067
,560534,30320.303,39561.9293
,560535,30195.7666,39619.8794
,560536,30312.7735,39607.8535
,560537,30196.9536,39688.1643
,560538,30229.1483,39731.5526
,560539,30330.3824,39707.427
,560540,30463.2236,39698.5243
,560541,30482.0265,39546.8847
,560542,30510.4483,39637.1165
,560543,30550.3803,39588.7659
,560544,30576.6208,39551.0021
,560545,30556.9429,39464.7092
,560546,30637.9242,39516.9035
,560547,30770.0718,39578.6365
,560548,30640.5823,39435.3572
,560549,30681.2836,39463.1144
,560550,30770.1341,39512.8916
,560551,30820.8245,39547.5768
,560552,30616.3948,39363.4697
,560553,30661.5095,39400.8376
,560554,30727.928,39416.0247
,560555,30638.1255,39245.4891
,560556,30705.5184,39337.3466
,560557,30717.3733,39292.9307
,560558,30879.7068,39249.4582
,560559,30730.7602,39223.5346
,560560,30879.4346,39203.4293
,560561,30730.5589,39177.0435
,560562,30860.1271,39133.2333
,560563,30747.1367,39099.0312
,560564,30902.8523,39096.4753
,560565,30785.9383,39058.9169
,560570,30526.7427,39084.814
,560571,30399.5871,39119.2489
,560572,30520.722,39141.7351
,560573,30393.5152,39176.19
,560575,30518.974,39266.7058
,560576,30395.723,39268.2356
,560577,30507.9586,39310.8005
,560578,30408.5569,39311.1698
,560584,30245.7025,39192.0132
,560585,30119.8625,39179.2386
,560586,30241.0394,39146.7272
,560587,30126.8125,39134.0405
,560601,28201.7825,40334.0512
,560602,28228.1,40297.2831
,560603,28271.2228,40241.1067
,560604,28295.81,40204.1515
,560605,28352.6501,40182.589
,560606,28380.3196,40144.5729
,560607,28611.874,40270.6082
,560608,28383.0218,40062.1203
,560609,28523.8003,40135.4765
,560610,28649.7689,40151.9743
,560611,28437.9433,40031.0506
,560612,28587.5936,40098.1425
,560613,28664.8466,40048.2454
,560614,28656.4371,39994.3611
,560615,28646.7488,39938.4221
,560616,28607.4163,39938.8706
,560617,28526.7549,39944.3573
,560618,28570.7142,39992.496
,560619,28592.1741,40062.7816
,560620,28693.0749,40488.7996
,560621,28818.0195,40553.8102
,560622,28714.8303,40447.1696
,560623,28839.0523,40512.1332
,560624,28743.8101,40391.5914
,560625,28878.2511,40462.1977
,560626,28739.6209,40340.4915
,560627,28896.224,40421.9509
,560629,28789.0391,40230.4771
,560630,28862.4438,40278.7696
,560631,28825.427,40169.9519
,560632,28902.9632,40210.8138
,560633,29023.3068,40352.0908
,560634,29107.8585,40393.845
,560635,29008.2464,40303.9339
,560636,29112.1145,40346.917
,560637,29003.3714,40258.9201
,560638,29140.9246,40269.4453
,560639,29017.1435,40209.7342
,560640,29145.4087,40222.8373
,560641,28780.2549,40062.9292
,560642,28796.8922,39991.5107
,560643,28805.5663,39943.1613
,560644,28847.9682,40124.9016
,560645,28992.3553,40138.7984
,560646,29162.3997,40152.0285
,560647,29137.5084,40104.3202
,560648,29157.518,40024.1393
